lat,lon,elevation,ai_risk_score
13.1767047,80.3123907,7.0,0.9988181
13.1900085,80.3105528,8.0,0.99089617
13.1896204,80.3139214,7.0,0.9996865
12.9827217,80.1814896,15.0,0.19491425
12.981334,80.2160289,7.0,0.9999831
12.9816751,80.2160014,7.0,0.9998888
12.9804945,80.1861419,15.0,0.19491425
12.9815198,80.2160138,7.0,0.9999585
12.9726388,80.1813435,19.0,0.19491425
12.9731001,80.1807632,19.0,0.19491425
12.9731685,80.1811765,17.0,0.19491425
12.973237,80.1815548,17.0,0.19491425
12.9733381,80.1820351,16.0,0.19491425
12.9751188,80.1799139,19.0,0.19491425
12.9753054,80.1802812,18.0,0.19491425
12.9770894,80.1796589,20.0,0.19491425
12.952681,80.2441567,5.0,0.9999087
12.9521779,80.2454447,1.0,1.0
12.9505278,80.2453481,2.0,0.9999999
12.9501546,80.2452506,2.0,0.99999976
12.9519962,80.2437544,3.0,0.9999869
12.951625,80.2447361,1.0,0.99999034
12.9526143,80.2443355,6.0,0.9999999
12.9518416,80.244163,4.0,1.0
12.9507436,80.2438812,1.0,0.9999999
12.9523464,80.2438617,1.0,0.9999893
12.9522194,80.2442499,4.0,1.0
12.9519125,80.2450418,2.0,0.9999877
12.9531067,80.2439989,4.0,0.99995553
12.95255,80.2455794,0.0,1.0
12.9543435,80.2446878,3.0,0.9999771
12.95421,80.2450344,3.0,0.99999976
12.9538925,80.2463615,4.0,0.99999976
12.9537109,80.2471393,1.0,0.99999607
12.959501,80.2001629,5.0,0.9998287
12.9599709,80.2010844,7.0,0.99995315
12.9563548,80.2022106,2.0,0.9999999
12.9581338,80.2005926,5.0,0.9999627
12.9588952,80.2007672,5.0,0.9999881
12.961245,80.2012746,6.0,0.99995875
12.9613496,80.2007793,8.0,0.99912995
12.9596603,80.2084882,1.0,1.0
12.960741,80.2093695,3.0,1.0
12.9614112,80.20955,1.0,0.9999999
12.9567948,80.2085317,0.0,1.0
12.9562661,80.2099465,-4.0,1.0
12.9567644,80.2101369,-4.0,1.0
12.9548388,80.1977106,1.0,0.9999999
12.9541342,80.19766,3.0,0.99999845
12.9541359,80.1972002,3.0,0.9999994
12.9537949,80.1946473,4.0,0.9999993
12.9537787,80.1971522,3.0,0.9999989
12.9549239,80.1957809,5.0,0.99999785
12.9549214,80.1967468,4.0,0.99993336
12.954506,80.197692,3.0,0.9999999
12.9544534,80.1976891,3.0,0.9999999
12.9540509,80.1979538,3.0,0.9999908
12.9540167,80.1986195,2.0,1.0
12.9543849,80.1986482,3.0,0.9999999
12.9543228,80.199319,1.0,0.999995
12.9563337,80.1971731,3.0,0.9999876
12.9562963,80.1990936,3.0,0.99999964
12.9566983,80.1970391,4.0,0.9999987
12.9561159,80.195812,4.0,0.99999976
12.9569847,80.1943191,6.0,0.9999999
12.9585261,80.1955134,-2.0,0.9999887
12.9590529,80.1947223,3.0,0.9999932
12.9592175,80.1934724,5.0,0.9999877
12.9592882,80.1949272,3.0,0.99996233
12.9588808,80.1951183,3.0,0.9999969
12.9589088,80.1958748,2.0,1.0
12.9588087,80.1964446,3.0,0.99999976
12.9590863,80.1963948,4.0,0.99998415
12.9588429,80.1966757,5.0,0.99999917
12.9584435,80.1967369,2.0,1.0
12.9580588,80.1968006,2.0,1.0
12.9577846,80.1968094,2.0,0.9999962
12.9574694,80.1971005,2.0,0.9999999
12.9571949,80.1970562,4.0,0.99999964
12.9573231,80.1966356,5.0,0.99996924
12.9575467,80.1977072,5.0,0.9999913
12.9568366,80.1966533,4.0,0.99997854
12.955929,80.1967309,2.0,0.9999914
12.9559626,80.1977688,3.0,0.9999819
12.9559238,80.1985022,4.0,0.99999964
12.9556332,80.1977092,2.0,0.9999962
12.9574046,80.1942808,4.0,0.9999994
12.9574522,80.1949119,5.0,0.99989533
12.9560907,80.1945899,1.0,0.9999989
12.9561331,80.195161,2.0,1.0
12.9564839,80.195375,2.0,1.0
12.955792,80.1965566,2.0,0.99999607
12.9557324,80.1958003,5.0,0.99999964
12.9555227,80.1936239,3.0,0.99999964
12.9546972,80.1931613,6.0,0.9999876
12.954796,80.1937217,2.0,0.999992
12.9552086,80.1931507,4.0,0.99999964
12.9545543,80.1937491,3.0,0.99999106
12.9560849,80.1928111,6.0,0.99990046
12.9563013,80.1927948,9.0,0.99806017
12.9573396,80.1934556,6.0,0.9998179
12.9566293,80.1920797,8.0,0.99659556
12.9562312,80.1908196,8.0,0.99381614
12.9566755,80.1926743,9.0,0.99114484
12.9554253,80.191903,7.0,0.9989742
12.9580357,80.207487,-2.0,1.0
12.9588185,80.208718,-1.0,1.0
12.9590516,80.2100449,0.0,1.0
12.9539745,80.200628,2.0,0.9999976
12.95386,80.201915,2.0,1.0
12.9534125,80.2018499,-1.0,0.9999999
12.9532548,80.2034647,2.0,0.9999999
12.9542552,80.2035924,3.0,1.0
12.9536122,80.2034912,0.0,1.0
12.951971,80.2070261,-1.0,1.0
12.9521711,80.2047964,4.0,1.0
12.9526537,80.2048517,2.0,1.0
12.9524587,80.2071408,-1.0,1.0
12.9504131,80.2067081,0.0,1.0
12.9499586,80.2066011,0.0,1.0
12.9514311,80.2069159,0.0,1.0
12.9513641,80.2031818,2.0,0.99999976
12.9509011,80.2068084,0.0,1.0
12.9522792,80.2070985,-1.0,1.0
12.9515227,80.2069324,0.0,1.0
12.9514774,80.209115,1.0,1.0
12.9518063,80.2101348,3.0,0.99999976
12.9509786,80.2098155,1.0,1.0
12.9514828,80.2101959,3.0,0.99999464
12.9513284,80.2106694,3.0,0.99999464
12.9514086,80.2104234,3.0,1.0
12.9516662,80.2105199,4.0,0.9999999
12.951881,80.209499,3.0,0.9999925
12.9516623,80.2100781,3.0,0.9999999
12.9517352,80.2095545,3.0,0.9999925
12.9517612,80.2098183,4.0,0.9999999
12.9514334,80.2099933,3.0,1.0
12.9516537,80.2094131,3.0,0.9999944
12.9534466,80.2073613,-1.0,1.0
12.9547511,80.2109795,1.0,0.99999976
12.9550556,80.2101718,3.0,0.99999964
12.95489,80.2106086,3.0,0.99999976
12.9546273,80.210499,2.0,0.99999976
12.9552806,80.2102772,4.0,0.99999976
12.9550658,80.2108615,3.0,0.9999856
12.9552918,80.2111355,3.0,0.9999783
12.9551701,80.2114769,2.0,0.9999999
12.9549571,80.2120233,1.0,0.9999975
12.9553444,80.2115444,1.0,0.9999999
12.9551402,80.2120943,2.0,0.9999945
12.9554938,80.2116066,2.0,0.9999999
12.9553901,80.21223,2.0,0.9999944
12.9550155,80.2114257,0.0,0.9999999
12.9506352,80.2023344,4.0,1.0
12.9505301,80.2031291,3.0,1.0
12.9504045,80.2044708,1.0,0.9999999
12.9501489,80.2031092,5.0,0.9999995
12.9498614,80.203108,4.0,0.99999976
12.9499484,80.2020937,2.0,0.99999523
12.9499287,80.2022874,2.0,1.0
12.9509828,80.2023386,0.0,0.99999666
12.9509614,80.2031516,3.0,1.0
12.9508149,80.2044575,2.0,0.99999607
12.9443106,80.2050372,0.0,0.9999999
12.9435187,80.2050506,1.0,0.9999999
12.9465173,80.2090442,2.0,1.0
12.9509821,80.2068251,0.0,1.0
12.950906,80.2104347,-1.0,1.0
12.9503461,80.2103061,1.0,1.0
12.9502969,80.2105113,1.0,1.0
12.941561,80.2021812,1.0,1.0
12.9411221,80.2021492,-1.0,1.0
12.9411184,80.2025194,1.0,0.9999999
12.9407247,80.2021333,-1.0,1.0
12.940719,80.2028126,2.0,0.99999964
12.9419117,80.2016932,-1.0,1.0
12.9418513,80.2021326,1.0,0.9999994
12.9415633,80.2020981,1.0,1.0
12.9415548,80.2023904,2.0,1.0
12.9421361,80.2024721,3.0,0.9999982
12.9428412,80.2028365,3.0,1.0
12.9423288,80.2026612,3.0,0.9999964
12.9430994,80.2019135,0.0,1.0
12.943168,80.200921,2.0,0.99999845
12.9428183,80.2044174,2.0,1.0
12.942751,80.2050152,3.0,0.99999523
12.9423901,80.208432,1.0,0.9999999
12.9428328,80.2084737,1.0,0.99999845
12.9425217,80.2078702,2.0,0.9999999
12.941406,80.2081873,6.0,0.9999937
12.940977,80.2091995,5.0,0.9999993
12.9405382,80.2091463,2.0,0.99999976
12.9405979,80.2086172,3.0,0.9999882
12.9410378,80.2087137,4.0,0.999967
12.9407969,80.2099939,1.0,0.9999999
12.9394622,80.2090289,6.0,0.99996173
12.9416133,80.2146217,-3.0,1.0
12.9424074,80.2148317,-1.0,1.0
12.9405478,80.2141842,0.0,1.0
12.9397702,80.2140458,-1.0,1.0
12.9401291,80.2123851,0.0,1.0
12.9410863,80.2125924,0.0,1.0
12.940362,80.2113485,-2.0,0.9999999
12.9423873,80.2109306,4.0,0.9999993
12.9409558,80.2155437,0.0,1.0
12.9402032,80.2181578,3.0,1.0
12.9406306,80.2165334,-2.0,1.0
12.9429415,80.2161714,-1.0,1.0
12.9421171,80.2166452,-1.0,1.0
12.9422559,80.2160892,0.0,1.0
12.9409052,80.2156975,-2.0,1.0
12.9405959,80.2166391,-2.0,1.0
12.9414256,80.2169429,-2.0,1.0
12.9545052,80.211595,2.0,1.0
12.9544225,80.2118475,1.0,0.9999981
12.9547574,80.2116945,1.0,1.0
12.9546643,80.2119321,1.0,0.9999989
12.9546501,80.2116522,1.0,1.0
12.9545518,80.2118994,1.0,0.9999988
12.9543983,80.2115528,2.0,1.0
12.9543668,80.2116353,2.0,0.99999726
12.955206,80.2123083,2.0,0.9999938
12.9562523,80.2119746,4.0,0.99999976
12.9561492,80.2122294,2.0,1.0
12.9560358,80.2124914,2.0,0.9999901
12.9772686,80.1848881,14.0,0.19491425
12.9772687,80.185537,15.0,0.19491425
12.9772712,80.1860151,15.0,0.19491425
12.9777738,80.1849261,14.0,0.19491425
12.9783287,80.1846976,13.0,0.19491425
12.9777845,80.1860233,14.0,0.19491425
12.9760796,80.1863297,12.0,0.19491425
12.9768321,80.1863985,15.0,0.19491425
12.9739136,80.1864699,14.0,0.19491425
12.9728994,80.1864283,16.0,0.19491425
12.973404,80.1864479,15.0,0.19491425
12.9733974,80.1868461,12.0,0.19491425
12.9773989,80.1842831,13.0,0.19491425
12.9175339,80.2473295,2.0,0.99999666
12.915836,80.2464447,0.0,1.0
12.9156717,80.2481115,6.0,0.9999999
12.9161056,80.2476295,0.0,0.99999833
12.9160272,80.2481322,2.0,1.0
12.9149137,80.2476306,1.0,0.9999877
12.9150222,80.2491795,5.0,0.9999925
12.9119223,80.2500901,8.0,0.99791366
12.9173523,80.2482552,2.0,1.0
12.9183459,80.2483753,-1.0,1.0
12.9754961,80.1822191,18.0,0.19491425
12.9755407,80.1833078,17.0,0.19491425
12.9776544,80.1820723,16.0,0.19491425
12.977702,80.1831078,16.0,0.19491425
12.9255286,80.2465167,-3.0,1.0
12.9253482,80.2475269,2.0,1.0
12.9262159,80.2466171,1.0,1.0
12.9260481,80.2475665,0.0,1.0
12.9267666,80.2466545,-2.0,1.0
12.9263979,80.2466031,0.0,1.0
12.9259018,80.2465657,0.0,1.0
12.9246852,80.2463891,-2.0,1.0
12.9251485,80.2445997,1.0,0.9999999
12.9249999,80.2453051,0.0,1.0
12.924625,80.2466708,-2.0,1.0
12.9250302,80.2467432,-2.0,1.0
12.9246352,80.2466264,-2.0,1.0
12.9222953,80.2460507,-1.0,1.0
12.9256809,80.2465379,-1.0,1.0
12.9259617,80.2445356,5.0,0.9999994
12.9271087,80.2448809,-1.0,1.0
12.9272742,80.2455846,-1.0,1.0
12.9278974,80.2457025,-4.0,1.0
12.9275708,80.2454663,-2.0,1.0
12.9279534,80.245568,-1.0,1.0
12.9278095,80.2455297,-3.0,1.0
12.9278957,80.245011,0.0,1.0
12.927556,80.2456343,-2.0,1.0
12.9263107,80.2469642,-2.0,1.0
12.9267277,80.2449333,-1.0,1.0
12.9244826,80.2473302,1.0,1.0
12.924792,80.2459695,-3.0,1.0
12.9227714,80.2441979,-3.0,1.0
12.9224714,80.2454597,0.0,1.0
12.922153,80.2466585,-2.0,1.0
12.9225577,80.2467672,-2.0,1.0
12.9219903,80.2490546,2.0,1.0
12.9222758,80.249106,2.0,1.0
12.9221398,80.2494439,2.0,0.9997527
12.9219826,80.2503276,7.0,0.99994516
12.9234596,80.2503161,8.0,0.99900216
12.9229979,80.2486585,2.0,0.9999999
12.9228504,80.2496947,2.0,0.99999964
12.922241,80.2470186,-2.0,1.0
12.8887447,80.2185786,2.0,1.0
12.8890228,80.2173527,4.0,0.99999213
12.8922297,80.2204532,1.0,1.0
12.8926066,80.2186614,1.0,1.0
12.8926326,80.2179811,1.0,0.9999999
12.8927702,80.2166957,5.0,0.99999976
12.8928397,80.2160465,0.0,0.9999999
12.8929084,80.2154041,0.0,1.0
12.8929808,80.2147583,0.0,1.0
12.8930537,80.2141077,1.0,1.0
12.8933119,80.2187283,3.0,0.9999999
12.8936366,80.2154687,1.0,1.0
12.8937158,80.2148266,1.0,1.0
12.8937792,80.214189,3.0,1.0
12.8938814,80.2135886,0.0,0.9999999
12.8939585,80.2207626,2.0,1.0
12.8940574,80.2187991,3.0,1.0
12.8943862,80.2155379,2.0,1.0
12.8948286,80.2188709,4.0,0.9999999
12.8949405,80.2175592,3.0,0.9999999
12.8950171,80.2169128,2.0,1.0
12.8951589,80.2156038,0.0,1.0
12.8953521,80.2136792,2.0,0.9999999
12.8961275,80.2189794,5.0,0.9999987
12.8961479,80.2183212,2.0,0.9999994
12.8961687,80.217647,1.0,0.99999976
12.89618,80.2172841,2.0,1.0
12.8961885,80.2170083,2.0,0.9999999
12.8962225,80.2163683,0.0,1.0
12.8962395,80.2157069,-1.0,1.0
12.896308,80.214421,2.0,1.0
12.8963333,80.2137781,2.0,0.9999995
12.896898,80.2191302,4.0,1.0
12.8969354,80.2175263,-1.0,1.0
12.8975452,80.2220571,0.0,0.9999989
12.8976808,80.2177611,-2.0,1.0
12.9262213,80.2447275,1.0,0.9999993
12.9257732,80.2475085,1.0,1.0
12.9200787,80.2493557,5.0,0.99994266
12.9192562,80.2492087,6.0,0.99981993
12.9204656,80.2526974,8.0,0.9998554
12.9195924,80.2526825,6.0,0.99977225
12.9208311,80.2567488,3.0,0.99999857
12.9300152,80.2497028,1.0,1.0
12.9309029,80.2466968,3.0,0.99999666
12.9305618,80.2486046,2.0,0.9999999
12.9311279,80.2469361,1.0,1.0
12.9308771,80.2486393,3.0,0.9999999
12.9318111,80.2466838,-1.0,1.0
12.9316661,80.2469456,-3.0,1.0
12.9310531,80.2461048,-1.0,1.0
12.9300969,80.2461177,3.0,0.99999654
12.9327218,80.2469449,0.0,1.0
12.9334289,80.2473324,3.0,1.0
12.9344114,80.2478531,2.0,1.0
12.9319996,80.2456979,2.0,0.9999999
12.9317554,80.2464648,-1.0,1.0
12.93202,80.2465948,-1.0,1.0
12.9322505,80.2467096,0.0,1.0
12.932486,80.2468272,2.0,1.0
12.9333107,80.2458176,0.0,1.0
12.9329747,80.2470835,1.0,1.0
12.9332091,80.2472119,3.0,1.0
12.9338086,80.2460527,1.0,0.999997
12.9340422,80.246106,-1.0,0.99999905
12.9336704,80.2474585,3.0,1.0
12.934233,80.2461693,-1.0,0.9999994
12.9338566,80.2475558,2.0,1.0
12.9345148,80.2472986,1.0,0.999998
12.9354097,80.2483577,0.0,1.0
12.9360481,80.2476754,-1.0,1.0
12.9358953,80.2486056,-1.0,1.0
12.9358881,80.2478267,-2.0,1.0
12.9357675,80.2485404,-1.0,1.0
12.9361242,80.2487155,-1.0,1.0
12.9363032,80.248802,-4.0,1.0
12.9376215,80.2465637,3.0,1.0
12.9372873,80.2483919,2.0,1.0
12.9371304,80.2483741,2.0,1.0
12.9375622,80.246861,2.0,1.0
12.9375253,80.247065,2.0,1.0
12.9374889,80.2472664,0.0,1.0
12.9374471,80.2474974,1.0,1.0
12.9374242,80.2476239,1.0,1.0
12.9373772,80.2478726,3.0,1.0
12.9373285,80.2481215,3.0,1.0
12.9365493,80.2482762,-2.0,0.9999999
12.937395,80.2477817,3.0,1.0
12.938242,80.2479156,-1.0,1.0
12.9377714,80.2469706,2.0,1.0
12.9376259,80.2478182,3.0,1.0
12.9380023,80.2469994,-1.0,1.0
12.9378453,80.2478529,1.0,1.0
12.9381905,80.2470166,-1.0,1.0
12.93803,80.2478821,0.0,1.0
12.9384065,80.2470498,-3.0,1.0
12.9386676,80.2470824,-3.0,1.0
12.9384978,80.247956,-1.0,1.0
12.9390271,80.2471175,-1.0,1.0
12.9388369,80.2480096,-2.0,1.0
12.9398968,80.2479129,0.0,1.0
12.9390385,80.247745,0.0,1.0
12.9400421,80.2470705,0.0,1.0
12.86319,80.2122714,0.0,0.9999999
12.8634212,80.2121742,0.0,0.9999999
12.863636,80.212084,0.0,0.9999999
12.863897,80.2128495,2.0,1.0
12.8680239,80.2104761,3.0,0.9999982
12.8764543,80.2462113,6.0,0.99990773
12.8779285,80.2446338,8.0,0.99877185
12.8872204,80.2527311,5.0,0.99989855
12.8896082,80.2522102,7.0,0.9999304
12.8899301,80.2521465,6.0,0.99990416
12.8919986,80.2524004,8.0,0.99998677
12.918747,80.2499323,8.0,0.9999199
12.9190229,80.2508998,7.0,0.9985299
13.0846161,80.1557594,15.0,0.19491425
13.0875318,80.1558452,16.0,0.19491425
13.0874605,80.1483771,12.0,0.19491425
13.087627,80.148026,11.0,0.19623101
13.0878191,80.14776,12.0,0.19623101
13.0884757,80.1480694,18.0,0.19491425
13.0888727,80.1481636,19.0,0.19491425
13.089,80.1470597,20.0,0.19491425
13.0890039,80.1462957,19.0,0.19491425
13.0891277,80.1470943,21.0,0.19491425
13.0895245,80.1495509,12.0,0.19491425
13.0895664,80.1493235,12.0,0.19491425
13.0895419,80.1472048,19.0,0.19491425
13.0896239,80.1489185,17.0,0.19491425
13.0896108,80.1490639,16.0,0.19491425
13.0897255,80.1483456,21.0,0.19491425
13.0898271,80.1457573,14.0,0.19491425
13.0899542,80.1483893,20.0,0.19491425
13.0899972,80.1473237,19.0,0.19491425
13.0901432,80.1498463,16.0,0.19491425
13.0902217,80.1465783,19.0,0.19491425
13.0902396,80.1484321,17.0,0.19491425
13.0903117,80.1457719,17.0,0.19491425
13.0903087,80.1448934,19.0,0.19491425
13.0904891,80.1465221,20.0,0.19491425
13.0904583,80.1504455,14.0,0.19491425
13.0905971,80.1457973,19.0,0.19491425
12.8527434,80.22247,3.0,0.9999993
12.8530153,80.2181657,2.0,0.99999535
12.8551576,80.2181908,5.0,0.99999976
13.0908055,80.1464556,20.0,0.19491425
13.0908227,80.1504348,15.0,0.19491425
13.0913912,80.1544925,19.0,0.19491425
13.0913938,80.1503767,14.0,0.19491425
13.0914499,80.1457855,21.0,0.19491425
13.0914501,80.1500342,15.0,0.19491425
13.0915326,80.146374,18.0,0.19491425
13.0918079,80.1479454,16.0,0.19491425
13.0920195,80.1537272,17.0,0.19491425
13.0921511,80.154857,18.0,0.19491425
13.0925919,80.1549968,18.0,0.19491425
13.0926098,80.1538271,20.0,0.19491425
13.0930048,80.1532745,20.0,0.19491425
13.0931498,80.1543121,18.0,0.19491425
13.0931605,80.1561152,19.0,0.19491425
13.0932143,80.1549267,18.0,0.19491425
13.0932049,80.1551153,18.0,0.19491425
13.0932361,80.1553603,19.0,0.19491425
13.0936828,80.1521986,18.0,0.19491425
13.0940581,80.1550357,19.0,0.19491425
13.0939963,80.1543563,19.0,0.19491425
13.0941545,80.1545678,19.0,0.19491425
13.0943188,80.1550647,19.0,0.19491425
13.0942381,80.1446872,22.0,0.19491425
13.0954965,80.1447868,21.0,0.19491425
13.0956263,80.1510802,18.0,0.19491425
13.0959487,80.1524653,18.0,0.19491425
13.0960735,80.1511214,13.0,0.19491425
13.0961251,80.1504348,16.0,0.19491425
13.0964862,80.1454771,18.0,0.19491425
13.096642,80.1477286,16.0,0.19491425
13.0968633,80.1521552,15.0,0.19491425
13.0969711,80.1511954,16.0,0.19491425
13.097412,80.1454715,20.0,0.19491425
13.1012545,80.1562439,16.0,0.19491425
13.1022221,80.1562612,15.0,0.19491425
13.102669,80.1559711,16.0,0.19491425
13.1037258,80.1561211,15.0,0.19491425
13.1045133,80.1495218,15.0,0.19491425
13.1044831,80.1551641,19.0,0.19491425
13.1047633,80.1549324,19.0,0.19491425
13.1047819,80.153829,22.0,0.19491425
13.1050187,80.1540724,21.0,0.19491425
13.1055655,80.1503706,18.0,0.19491425
13.1056397,80.1494968,16.0,0.19491425
13.1056397,80.1496063,15.0,0.19491425
13.1056193,80.1552099,19.0,0.19491425
13.1056102,80.1485236,15.0,0.19491425
13.1057323,80.1488099,16.0,0.19491425
13.1060111,80.1505636,20.0,0.19491425
13.1061556,80.1497156,19.0,0.19491425
13.1060534,80.1552108,19.0,0.19491425
13.1061038,80.155779,18.0,0.19491425
13.1063448,80.1555268,18.0,0.19491425
13.1063972,80.1513086,19.0,0.19491425
13.1064534,80.1510383,18.0,0.19491425
13.1064998,80.1498009,20.0,0.19491425
13.1065759,80.1496113,20.0,0.19491425
13.1066632,80.1493588,20.0,0.19491425
13.1067136,80.14905,21.0,0.19491425
13.1066675,80.1555177,18.0,0.19491425
13.1067582,80.1489378,21.0,0.19491425
13.1068044,80.1485146,20.0,0.19491425
13.106833,80.1479977,17.0,0.19491425
13.1072257,80.1532521,17.0,0.19491425
13.1074303,80.1538161,18.0,0.19491425
13.1074051,80.1557696,16.0,0.19491425
13.1074397,80.1553825,17.0,0.19491425
13.1075084,80.1546137,19.0,0.19491425
13.1075122,80.154571,20.0,0.19491425
13.1075345,80.1541252,20.0,0.19491425
13.1075554,80.1498008,23.0,0.19491425
13.1075584,80.1495489,24.0,0.19491425
13.10756,80.1492911,22.0,0.19491425
13.1075613,80.1490542,22.0,0.19491425
13.1075688,80.1499001,21.0,0.19491425
13.1075969,80.1489321,20.0,0.19491425
13.1078962,80.1530089,19.0,0.19491425
13.1076593,80.1500107,22.0,0.19491425
13.1076644,80.1554097,17.0,0.19491425
13.1076699,80.1486817,19.0,0.19491425
13.1077374,80.1546328,17.0,0.19491425
13.1077799,80.1484145,18.0,0.19491425
13.1077832,80.154145,18.0,0.19491425
13.1078008,80.1505475,22.0,0.19491425
13.1078764,80.1512725,18.0,0.19491425
13.1079004,80.1480267,17.0,0.19491425
13.1079804,80.1522253,20.0,0.19491425
13.1079494,80.1546504,16.0,0.19491425
13.1079673,80.1476877,17.0,0.19491425
13.1081259,80.1487811,19.0,0.19491425
13.1081681,80.1483763,20.0,0.19491425
13.1081963,80.1476846,17.0,0.19491425
13.1084813,80.1499538,19.0,0.19491425
13.1085244,80.1504319,21.0,0.19491425
13.1084872,80.1498148,18.0,0.19491425
13.1085824,80.1512373,19.0,0.19491425
13.1085036,80.1495766,17.0,0.19491425
13.1085155,80.1494209,17.0,0.19491425
13.1085879,80.1522271,18.0,0.19491425
13.1084804,80.1476743,17.0,0.19491425
13.1089726,80.1487627,18.0,0.19491425
13.109205,80.1514335,20.0,0.19491425
13.109921,80.1500367,22.0,0.19491425
13.109959,80.1497129,21.0,0.19491425
13.1099883,80.1495379,20.0,0.19491425
13.1100808,80.1491276,20.0,0.19491425
13.1100893,80.1502137,23.0,0.19491425
13.1109531,80.151791,22.0,0.19491425
13.1110199,80.1499767,24.0,0.19491425
13.1111173,80.1498056,24.0,0.19491425
13.1111137,80.1504827,23.0,0.19491425
13.1118435,80.1509501,23.0,0.19491425
13.1121922,80.1520437,24.0,0.19491425
12.8652527,80.2470479,4.0,0.9999999
12.8651544,80.2475192,5.0,0.9999999
12.8647674,80.2490263,1.0,0.9999994
12.8647007,80.2495185,6.0,1.0
12.8645918,80.2498679,2.0,0.99998605
12.8659921,80.2434007,9.0,0.9999665
12.8655126,80.2456317,1.0,0.9999784
12.8656806,80.2449178,4.0,0.9999927
12.8655815,80.245339,3.0,0.99999976
12.8644094,80.2494296,4.0,0.9999788
12.8703984,80.2470444,6.0,0.99998987
12.8686935,80.2468928,4.0,0.9999968
12.8699546,80.247005,7.0,0.9999976
12.8693183,80.2492127,1.0,0.99999976
12.869505,80.246965,4.0,0.99999917
12.8689806,80.2487104,0.0,0.99999976
12.8690844,80.2469276,3.0,0.9999993
12.867546,80.2490533,7.0,0.99998295
12.8712078,80.244478,8.0,0.99802667
12.8699786,80.2440423,7.0,0.9951599
12.8702562,80.2444595,5.0,0.9999112
12.8699011,80.2444619,5.0,0.9999405
12.8695346,80.2457111,5.0,0.9999584
12.8698897,80.2457438,4.0,0.9999565
12.870789,80.2458346,6.0,0.9997346
12.8703093,80.2457861,5.0,0.9998754
12.8691017,80.2456797,6.0,0.99994767
12.8707802,80.2473487,3.0,0.99999964
12.8717882,80.2439822,8.0,0.9993166
12.8741723,80.248913,8.0,0.99921024
12.8732737,80.2487058,7.0,0.99609655
12.8735153,80.2501782,7.0,0.999894
12.8732233,80.2508041,2.0,0.9999894
12.8738579,80.2500373,8.0,0.999665
12.8751736,80.2502895,4.0,0.9999722
12.8755267,80.2490224,6.0,0.9997074
12.874244,80.2486508,8.0,0.9988985
12.8756283,80.2487313,7.0,0.999673
12.8743563,80.2484555,7.0,0.9997352
12.8742685,80.2485991,8.0,0.99931526
12.8740445,80.2485315,8.0,0.99514353
12.8801331,80.2479605,3.0,0.99998665
12.8804559,80.2479873,5.0,0.99998045
12.8805885,80.2468673,-1.0,0.9999999
12.8812415,80.2447732,9.0,0.99987054
12.882033,80.248566,3.0,0.99999774
12.8827796,80.2471822,5.0,0.9999888
12.883021,80.2451837,7.0,0.99960524
12.8858291,80.245619,10.0,0.9919042
12.8837032,80.248814,1.0,0.99999845
12.881524,80.2484904,5.0,0.9999989
12.8809416,80.2484039,5.0,0.9999969
12.8813535,80.2499841,4.0,0.99999976
12.8883745,80.252065,8.0,0.99964035
12.8889859,80.2521231,6.0,0.99998486
12.8877449,80.2475543,4.0,0.99999964
12.8874115,80.2496655,3.0,0.9999994
12.8884184,80.2471483,4.0,0.9999815
12.8890452,80.247203,3.0,0.9999981
12.8885989,80.2498503,3.0,0.9999995
12.8883681,80.2471551,4.0,0.99999464
12.8880078,80.2497464,2.0,0.9999995
12.8870808,80.2496023,4.0,0.9999988
12.8884911,80.2503754,1.0,0.99999845
12.8871668,80.2502617,4.0,0.99999774
12.8872136,80.2507343,4.0,0.9999988
12.8872249,80.2509889,7.0,0.9999634
12.8882143,80.2513452,6.0,0.99984694
12.8875059,80.2512414,6.0,0.99988115
12.887473,80.2510091,6.0,0.9999261
12.887551,80.2519811,7.0,0.9997905
12.8873037,80.2519523,6.0,0.9998958
12.8876111,80.2527371,6.0,0.99986196
12.8880807,80.252026,8.0,0.9998167
12.8884098,80.2515664,7.0,0.9996699
12.8881544,80.2515387,7.0,0.9998293
12.8879394,80.2515234,6.0,0.99965954
12.8878329,80.2520121,8.0,0.9998047
12.8878117,80.2524163,7.0,0.9963664
12.8880351,80.2527649,5.0,0.9999752
12.8880772,80.2524432,7.0,0.9996731
12.8882022,80.2527759,4.0,0.999962
12.8886989,80.2520852,7.0,0.99978894
12.8886265,80.2512164,5.0,0.9999285
12.8888124,80.2510374,4.0,0.9999957
12.8887343,80.2512557,5.0,0.9999788
12.8883065,80.252056,8.0,0.9996092
12.8889746,80.2511004,4.0,0.9999939
12.8889007,80.2513079,6.0,0.99997497
12.8885396,80.2520711,7.0,0.9997837
12.8887583,80.252086,6.0,0.99988055
12.8887461,80.2523913,6.0,0.99996483
12.8885228,80.252797,5.0,0.9999647
12.8887654,80.2528129,5.0,0.99996114
12.8892107,80.2521475,6.0,0.99991834
12.8889034,80.252822,5.0,0.9999275
12.8892804,80.2518039,6.0,0.99941504
12.8893666,80.2507821,0.0,0.99999917
12.8895299,80.2512621,3.0,0.9999999
12.8883583,80.2525241,6.0,0.9998592
12.8886744,80.2509745,5.0,0.9999318
12.889251,80.2511909,2.0,0.9999988
12.8894096,80.2520842,6.0,0.9999603
